TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,IsPaidTransaction
TT05351,U00621,CR00053,2025-12-19,0.0,Credit Card,TC00034,False
TT05352,U00621,CR00005,2025-12-15,0.0,PayPal,TC00003,False
TT05353,U00623,CR00044,2025-04-07,119.04,Credit Card,TC00023,True
TT05354,U00623,CR00059,2025-08-28,0.0,Bank Transfer,TC00038,False
TT05355,U00626,CR00057,2025-05-16,177.34,Credit Card,TC00038,True
TT05356,U00628,CR00001,2025-09-19,472.28,PayPal,TC00016,True
TT05357,U00628,CR00054,2025-11-19,0.0,Bank Transfer,TC00045,False
TT05358,U00631,CR00033,2025-01-04,0.0,Bank Transfer,TC00031,False
TT05359,U00631,CR00010,2025-01-23,0.0,Bank Transfer,TC00051,False
TT05360,U00637,CR00001,2025-01-22,472.28,Credit Card,TC00009,True
TT05361,U00637,CR00055,2025-12-18,57.32,Bank Transfer,TC00045,True
TT05362,U00640,CR00050,2025-03-02,490.9,Bank Transfer,TC00027,True
TT05363,U00652,CR00054,2025-04-01,0.0,PayPal,TC00026,False
TT05364,U00652,CR00034,2025-01-24,394.26,Credit Card,TC00031,True
TT05365,U00660,CR00047,2025-05-10,89.59,Bank Transfer,TC00027,True
TT05366,U00660,CR00012,2025-06-19,487.92,PayPal,TC00028,True
TT05367,U00662,CR00015,2025-12-04,285.05,PayPal,TC00028,True
TT05368,U00671,CR00014,2025-04-01,0.0,Bank Transfer,TC00028,False
TT05369,U00672,CR00020,2025-10-09,0.0,Bank Transfer,TC00047,False
TT05370,U00676,CR00017,2025-09-02,0.0,PayPal,TC00017,False
TT05371,U00676,CR00008,2025-09-20,0.0,Bank Transfer,TC00003,False
TT05372,U00689,CR00007,2025-02-05,0.0,Credit Card,TC00047,False
TT05373,U00689,CR00026,2025-02-28,0.0,Bank Transfer,TC00025,False
TT05374,U00696,CR00037,2025-05-25,0.0,Bank Transfer,TC00014,False
TT05375,U00698,CR00017,2025-07-20,0.0,PayPal,TC00034,False
TT05376,U00698,CR00051,2025-06-02,37.89,PayPal,TC00045,True
TT05377,U00736,CR00026,2025-07-22,0.0,Bank Transfer,TC00025,False
TT05378,U00737,CR00024,2025-05-15,117.68,PayPal,TC00010,True
TT05379,U00737,CR00047,2025-01-29,89.59,Credit Card,TC00027,True
TT05380,U00747,CR00052,2025-10-24,0.0,PayPal,TC00034,False
TT05381,U00748,CR00013,2025-01-15,0.0,Credit Card,TC00028,False
TT05382,U00748,CR00053,2025-11-01,0.0,Bank Transfer,TC00034,False
TT05383,U00753,CR00020,2025-09-06,0.0,PayPal,TC00026,False
TT05384,U00753,CR00004,2025-02-25,0.0,PayPal,TC00026,False
TT05385,U00764,CR00019,2025-04-24,0.0,Credit Card,TC00043,False
TT05386,U00764,CR00018,2025-04-03,0.0,Credit Card,TC00034,False
TT05387,U00771,CR00015,2025-01-19,285.05,Bank Transfer,TC00028,True
TT05388,U00801,CR00049,2025-01-02,415.51,Bank Transfer,TC00027,True
TT05389,U00801,CR00026,2025-09-19,0.0,PayPal,TC00031,False
TT05390,U00831,CR00009,2025-07-21,0.0,Bank Transfer,TC00003,False
TT05391,U00831,CR00027,2025-08-01,0.0,PayPal,TC00043,False
TT05392,U00843,CR00006,2025-01-15,276.37,Bank Transfer,TC00003,True
TT05393,U00845,CR00041,2025-08-18,53.86,Bank Transfer,TC00044,True
TT05394,U00853,CR00020,2025-06-01,0.0,Credit Card,TC00003,False
TT05395,U00853,CR00030,2025-03-01,0.0,Bank Transfer,TC00025,False
TT05396,U00867,CR00007,2025-11-24,0.0,PayPal,TC00047,False
TT05397,U00875,CR00055,2025-09-07,57.32,PayPal,TC00026,True
TT05398,U00920,CR00042,2025-05-20,0.0,PayPal,TC00044,False
TT05399,U00921,CR00012,2025-07-12,487.92,PayPal,TC00028,True
TT05400,U00922,CR00008,2025-02-12,0.0,Bank Transfer,TC00051,False
TT05401,U00922,CR00005,2025-03-11,0.0,Credit Card,TC00025,False
TT05402,U00925,CR00059,2025-11-28,0.0,PayPal,TC00038,False
TT05403,U00925,CR00050,2025-03-06,490.9,Bank Transfer,TC00027,True
TT05404,U00941,CR00031,2025-05-19,0.0,PayPal,TC00031,False
TT05405,U00941,CR00015,2025-07-30,285.05,Credit Card,TC00028,True
TT05406,U00950,CR00059,2025-11-16,0.0,PayPal,TC00036,False
TT05407,U00952,CR00003,2025-05-04,0.0,Bank Transfer,TC00038,False
TT05408,U00952,CR00014,2025-04-07,0.0,Bank Transfer,TC00028,False
TT05409,U00963,CR00018,2025-05-23,0.0,PayPal,TC00038,False
TT05410,U00963,CR00033,2025-08-13,0.0,Bank Transfer,TC00031,False
TT05411,U00977,CR00019,2025-09-14,0.0,PayPal,TC00036,False
TT05412,U00988,CR00032,2025-07-11,0.0,Credit Card,TC00031,False
TT05413,U00994,CR00026,2025-03-14,0.0,PayPal,TC00038,False
TT05414,U00995,CR00032,2025-12-27,0.0,PayPal,TC00031,False
TT05415,U00995,CR00052,2025-08-24,0.0,PayPal,TC00034,False
TT05416,U01003,CR00013,2025-09-17,0.0,Bank Transfer,TC00028,False
TT05417,U01030,CR00016,2025-08-24,0.0,Bank Transfer,TC00038,False
TT05418,U01036,CR00045,2025-03-19,0.0,PayPal,TC00044,False
TT05419,U01049,CR00022,2025-08-10,0.0,Credit Card,TC00010,False
TT05420,U01049,CR00023,2025-04-13,0.0,PayPal,TC00010,False
TT05421,U01059,CR00016,2025-11-27,0.0,Bank Transfer,TC00010,False
TT05422,U01061,CR00036,2025-03-05,0.0,PayPal,TC00014,False
TT05423,U01061,CR00038,2025-06-15,342.61,Credit Card,TC00009,True
TT05424,U01089,CR00060,2025-05-06,0.0,Credit Card,TC00036,False
TT05425,U01109,CR00013,2025-12-15,0.0,PayPal,TC00028,False
TT05426,U01120,CR00024,2025-09-24,117.68,PayPal,TC00016,True
TT05427,U01135,CR00007,2025-07-18,0.0,Bank Transfer,TC00047,False
TT05428,U01144,CR00039,2025-03-02,346.71,PayPal,TC00009,True
TT05429,U01144,CR00021,2025-01-01,0.0,PayPal,TC00016,False
TT05430,U01156,CR00036,2025-05-18,0.0,Bank Transfer,TC00043,False
TT05431,U01156,CR00013,2025-05-25,0.0,PayPal,TC00028,False
TT05432,U01162,CR00027,2025-02-18,0.0,PayPal,TC00022,False
TT05433,U01178,CR00022,2025-08-18,0.0,PayPal,TC00016,False
TT05434,U01178,CR00031,2025-11-15,0.0,Bank Transfer,TC00031,False
TT05435,U01179,CR00039,2025-11-13,346.71,Bank Transfer,TC00009,True
TT05436,U01179,CR00046,2025-03-29,248.1,PayPal,TC00027,True
TT05437,U01194,CR00052,2025-01-22,0.0,Bank Transfer,TC00045,False
TT05438,U01196,CR00006,2025-12-17,276.37,Bank Transfer,TC00047,True
TT05439,U01196,CR00028,2025-12-08,0.78,Credit Card,TC00047,True
TT05440,U01205,CR00056,2025-01-10,212.39,Bank Transfer,TC00038,True
TT05441,U01205,CR00024,2025-01-08,117.68,Credit Card,TC00016,True
TT05442,U01210,CR00010,2025-04-05,0.0,Bank Transfer,TC00003,False
TT05443,U01226,CR00005,2025-04-28,0.0,Bank Transfer,TC00003,False
TT05444,U01226,CR00006,2025-08-14,276.37,PayPal,TC00051,True
TT05445,U01232,CR00022,2025-06-04,0.0,PayPal,TC00016,False
TT05446,U01248,CR00028,2025-10-21,0.78,Credit Card,TC00031,True
TT05447,U01248,CR00007,2025-07-29,0.0,Bank Transfer,TC00003,False
TT05448,U01252,CR00049,2025-09-06,415.51,Credit Card,TC00027,True
TT05449,U01270,CR00014,2025-10-07,0.0,Bank Transfer,TC00028,False
TT05450,U01270,CR00009,2025-08-01,0.0,Bank Transfer,TC00003,False
TT05451,U01297,CR00027,2025-07-21,0.0,Bank Transfer,TC00027,False
TT05452,U01300,CR00014,2025-06-02,0.0,Bank Transfer,TC00028,False
TT05453,U01359,CR00009,2025-11-11,0.0,Credit Card,TC00047,False
TT05454,U01359,CR00031,2025-11-04,0.0,Bank Transfer,TC00031,False
TT05455,U01363,CR00021,2025-07-17,0.0,PayPal,TC00016,False
TT05456,U01363,CR00019,2025-06-08,0.0,Credit Card,TC00023,False
TT05457,U01368,CR00052,2025-08-08,0.0,PayPal,TC00025,False
TT05458,U01378,CR00009,2025-03-02,0.0,Bank Transfer,TC00003,False
TT05459,U01378,CR00001,2025-01-06,472.28,PayPal,TC00017,True
TT05460,U01379,CR00029,2025-10-15,0.0,PayPal,TC00043,False
TT05461,U01379,CR00025,2025-11-13,299.57,PayPal,TC00010,True
TT05462,U01421,CR00043,2025-02-18,0.0,Credit Card,TC00023,False
TT05463,U01422,CR00042,2025-06-11,0.0,PayPal,TC00023,False
TT05464,U01422,CR00050,2025-05-18,490.9,Bank Transfer,TC00027,True
TT05465,U01424,CR00049,2025-07-17,415.51,Bank Transfer,TC00027,True
TT05466,U01433,CR00047,2025-12-04,89.59,PayPal,TC00027,True
TT05467,U01433,CR00048,2025-12-05,0.0,Bank Transfer,TC00027,False
TT05468,U01443,CR00048,2025-04-18,0.0,Credit Card,TC00027,False
TT05469,U01443,CR00007,2025-05-17,0.0,Credit Card,TC00003,False
TT05470,U01452,CR00051,2025-11-28,37.89,Credit Card,TC00045,True
TT05471,U01452,CR00024,2025-06-18,117.68,Bank Transfer,TC00010,True
TT05472,U01469,CR00017,2025-10-30,0.0,PayPal,TC00044,False
TT05473,U01469,CR00032,2025-01-05,0.0,PayPal,TC00031,False
TT05474,U01474,CR00052,2025-03-25,0.0,Credit Card,TC00045,False
TT05475,U01474,CR00053,2025-05-07,0.0,Bank Transfer,TC00026,False
TT05476,U01476,CR00011,2025-04-03,326.02,Credit Card,TC00028,True
TT05477,U01515,CR00008,2025-10-06,0.0,Bank Transfer,TC00003,False
TT05478,U01523,CR00030,2025-04-04,0.0,PayPal,TC00034,False
TT05479,U01532,CR00023,2025-01-26,0.0,Bank Transfer,TC00010,False
TT05480,U01538,CR00049,2025-12-10,415.51,Credit Card,TC00027,True
TT05481,U01547,CR00008,2025-03-09,0.0,Credit Card,TC00047,False
TT05482,U01547,CR00027,2025-11-22,0.0,Credit Card,TC00027,False
TT05483,U01548,CR00004,2025-08-13,0.0,Credit Card,TC00045,False
TT05484,U01576,CR00033,2025-09-21,0.0,PayPal,TC00031,False
TT05485,U01576,CR00005,2025-05-19,0.0,Bank Transfer,TC00003,False
TT05486,U01581,CR00051,2025-06-09,37.89,Bank Transfer,TC00045,True
TT05487,U01581,CR00057,2025-03-11,177.34,Credit Card,TC00038,True
TT05488,U01583,CR00037,2025-07-18,0.0,PayPal,TC00009,False
TT05489,U01597,CR00025,2025-01-02,299.57,Bank Transfer,TC00016,True
TT05490,U01599,CR00019,2025-08-15,0.0,Bank Transfer,TC00031,False
TT05491,U01603,CR00047,2025-03-15,89.59,PayPal,TC00027,True
TT05492,U01603,CR00045,2025-09-19,0.0,PayPal,TC00044,False
TT05493,U01609,CR00052,2025-08-26,0.0,Bank Transfer,TC00025,False
TT05494,U01622,CR00028,2025-03-01,0.78,Credit Card,TC00044,True
TT05495,U01634,CR00023,2025-12-02,0.0,PayPal,TC00010,False
TT05496,U01636,CR00010,2025-05-09,0.0,PayPal,TC00047,False
TT05497,U01638,CR00052,2025-08-26,0.0,Credit Card,TC00045,False
TT05498,U01640,CR00016,2025-07-29,0.0,Bank Transfer,TC00036,False
TT05499,U01646,CR00002,2025-05-09,0.0,Credit Card,TC00025,False
TT05500,U01652,CR00033,2025-10-09,0.0,PayPal,TC00031,False
TT05501,U01652,CR00040,2025-02-16,327.99,PayPal,TC00014,True
TT05502,U01688,CR00054,2025-03-26,0.0,Credit Card,TC00025,False
TT05503,U01688,CR00019,2025-01-15,0.0,Bank Transfer,TC00016,False
TT05504,U01697,CR00060,2025-03-30,0.0,Bank Transfer,TC00017,False
TT05505,U01738,CR00010,2025-09-08,0.0,PayPal,TC00051,False
TT05506,U01742,CR00042,2025-07-05,0.0,Bank Transfer,TC00023,False
TT05507,U01742,CR00043,2025-12-06,0.0,PayPal,TC00023,False
TT05508,U01764,CR00058,2025-08-02,0.0,Bank Transfer,TC00017,False
TT05509,U01764,CR00015,2025-10-20,285.05,Bank Transfer,TC00028,True
TT05510,U01776,CR00014,2025-11-09,0.0,Bank Transfer,TC00028,False
TT05511,U01776,CR00060,2025-05-03,0.0,PayPal,TC00038,False
TT05512,U01785,CR00026,2025-06-10,0.0,Bank Transfer,TC00031,False
TT05513,U01787,CR00057,2025-09-19,177.34,Credit Card,TC00036,True
TT05514,U01787,CR00047,2025-02-18,89.59,Bank Transfer,TC00027,True
TT05515,U01792,CR00041,2025-08-08,53.86,Bank Transfer,TC00044,True
TT05516,U01804,CR00058,2025-04-24,0.0,Bank Transfer,TC00038,False
TT05517,U01804,CR00019,2025-03-10,0.0,Bank Transfer,TC00009,False
TT05518,U01807,CR00019,2025-09-04,0.0,PayPal,TC00044,False
TT05519,U01807,CR00050,2025-01-25,490.9,Credit Card,TC00027,True
TT05520,U01816,CR00022,2025-03-30,0.0,Bank Transfer,TC00016,False
TT05521,U01816,CR00060,2025-10-28,0.0,Credit Card,TC00036,False
TT05522,U01831,CR00001,2025-09-28,472.28,Bank Transfer,TC00022,True
TT05523,U01835,CR00017,2025-12-07,0.0,PayPal,TC00014,False
TT05524,U01835,CR00016,2025-12-01,0.0,Credit Card,TC00023,False
TT05525,U01843,CR00053,2025-04-06,0.0,PayPal,TC00026,False
TT05526,U01846,CR00024,2025-03-20,117.68,PayPal,TC00010,True
TT05527,U01846,CR00035,2025-01-02,0.0,Credit Card,TC00031,False
TT05528,U01856,CR00023,2025-02-26,0.0,Bank Transfer,TC00010,False
TT05529,U01868,CR00031,2025-12-23,0.0,Credit Card,TC00031,False
TT05530,U01868,CR00043,2025-03-16,0.0,Bank Transfer,TC00023,False
TT05531,U01892,CR00052,2025-04-30,0.0,PayPal,TC00034,False
TT05532,U01895,CR00023,2025-07-10,0.0,PayPal,TC00016,False
TT05533,U01907,CR00060,2025-12-23,0.0,Bank Transfer,TC00022,False
TT05534,U01907,CR00047,2025-05-30,89.59,Credit Card,TC00027,True
TT05535,U01922,CR00031,2025-02-06,0.0,Bank Transfer,TC00031,False
TT05536,U01922,CR00036,2025-02-20,0.0,PayPal,TC00043,False
TT05537,U01924,CR00054,2025-12-11,0.0,Credit Card,TC00034,False
TT05538,U01924,CR00047,2025-04-07,89.59,Credit Card,TC00027,True
TT05539,U01927,CR00023,2025-12-27,0.0,Bank Transfer,TC00010,False
TT05540,U01935,CR00002,2025-04-25,0.0,Bank Transfer,TC00047,False
TT05541,U01938,CR00050,2025-09-15,490.9,PayPal,TC00027,True
TT05542,U01938,CR00043,2025-10-24,0.0,Bank Transfer,TC00044,False
TT05543,U01944,CR00042,2025-09-11,0.0,PayPal,TC00023,False
TT05544,U01944,CR00022,2025-07-09,0.0,Credit Card,TC00016,False
TT05545,U01999,CR00049,2025-03-20,415.51,Bank Transfer,TC00027,True
TT05546,U01999,CR00050,2025-07-10,490.9,PayPal,TC00027,True
TT05547,U02016,CR00048,2025-12-20,0.0,Bank Transfer,TC00027,False
TT05548,U02024,CR00013,2025-08-04,0.0,PayPal,TC00028,False
TT05549,U02024,CR00058,2025-11-18,0.0,Bank Transfer,TC00038,False
TT05550,U02026,CR00029,2025-04-15,0.0,Bank Transfer,TC00027,False
TT05551,U02028,CR00053,2025-08-17,0.0,Credit Card,TC00045,False
TT05552,U02028,CR00007,2025-01-19,0.0,Credit Card,TC00003,False
TT05553,U02075,CR00042,2025-12-26,0.0,PayPal,TC00044,False
TT05554,U02080,CR00038,2025-06-06,342.61,PayPal,TC00014,True
TT05555,U02080,CR00050,2025-12-29,490.9,Bank Transfer,TC00027,True
TT05556,U02081,CR00044,2025-03-07,119.04,Credit Card,TC00044,True
TT05557,U02081,CR00008,2025-06-05,0.0,Bank Transfer,TC00003,False
TT05558,U02083,CR00052,2025-06-07,0.0,Credit Card,TC00026,False
TT05559,U02083,CR00012,2025-04-29,487.92,Bank Transfer,TC00028,True
TT05560,U02089,CR00048,2025-02-02,0.0,Bank Transfer,TC00027,False
TT05561,U02099,CR00034,2025-03-27,394.26,PayPal,TC00031,True
TT05562,U02107,CR00048,2025-12-04,0.0,Credit Card,TC00027,False
TT05563,U02107,CR00045,2025-11-16,0.0,Bank Transfer,TC00044,False
TT05564,U02112,CR00036,2025-07-03,0.0,PayPal,TC00043,False
TT05565,U02112,CR00022,2025-06-23,0.0,Credit Card,TC00016,False
TT05566,U02123,CR00042,2025-09-18,0.0,Credit Card,TC00023,False
TT05567,U02123,CR00049,2025-11-05,415.51,Bank Transfer,TC00027,True
TT05568,U02160,CR00018,2025-09-23,0.0,Bank Transfer,TC00003,False
TT05569,U02169,CR00031,2025-09-04,0.0,PayPal,TC00031,False
TT05570,U02179,CR00019,2025-03-20,0.0,PayPal,TC00023,False
TT05571,U02179,CR00002,2025-04-25,0.0,Bank Transfer,TC00047,False
TT05572,U02184,CR00057,2025-05-24,177.34,PayPal,TC00022,True
TT05573,U02184,CR00022,2025-01-25,0.0,Credit Card,TC00016,False
TT05574,U02189,CR00035,2025-07-24,0.0,Credit Card,TC00031,False
TT05575,U02192,CR00026,2025-06-23,0.0,PayPal,TC00022,False
TT05576,U02192,CR00018,2025-06-25,0.0,Bank Transfer,TC00025,False
TT05577,U02236,CR00030,2025-10-17,0.0,Bank Transfer,TC00043,False
TT05578,U02249,CR00024,2025-06-24,117.68,Credit Card,TC00010,True
TT05579,U02249,CR00007,2025-06-19,0.0,Bank Transfer,TC00003,False
TT05580,U02264,CR00005,2025-06-04,0.0,Bank Transfer,TC00010,False
TT05581,U02264,CR00049,2025-04-28,415.51,PayPal,TC00027,True
TT05582,U02269,CR00059,2025-12-09,0.0,PayPal,TC00036,False
TT05583,U02274,CR00057,2025-03-02,177.34,PayPal,TC00022,True
TT05584,U02274,CR00010,2025-11-06,0.0,Bank Transfer,TC00051,False
TT05585,U02275,CR00059,2025-11-05,0.0,Credit Card,TC00036,False
TT05586,U02275,CR00017,2025-08-06,0.0,Credit Card,TC00016,False
TT05587,U02279,CR00052,2025-09-15,0.0,PayPal,TC00025,False
TT05588,U02285,CR00004,2025-01-15,0.0,Bank Transfer,TC00036,False
TT05589,U02285,CR00057,2025-08-07,177.34,Bank Transfer,TC00017,True
TT05590,U02307,CR00046,2025-09-28,248.1,Credit Card,TC00027,True
TT05591,U02308,CR00019,2025-11-26,0.0,PayPal,TC00043,False
TT05592,U02340,CR00026,2025-06-23,0.0,PayPal,TC00016,False
TT05593,U02340,CR00051,2025-05-06,37.89,Bank Transfer,TC00034,True
TT05594,U02377,CR00058,2025-12-15,0.0,Bank Transfer,TC00036,False
TT05595,U02377,CR00014,2025-08-16,0.0,Credit Card,TC00028,False
TT05596,U02387,CR00008,2025-05-05,0.0,PayPal,TC00051,False
TT05597,U02389,CR00014,2025-08-14,0.0,Credit Card,TC00028,False
TT05598,U02389,CR00057,2025-07-25,177.34,Bank Transfer,TC00022,True
TT05599,U02392,CR00037,2025-01-19,0.0,PayPal,TC00043,False
TT05600,U02392,CR00056,2025-07-25,212.39,PayPal,TC00036,True
TT05601,U02404,CR00036,2025-06-09,0.0,PayPal,TC00009,False
TT05602,U02404,CR00041,2025-06-22,53.86,Credit Card,TC00023,True
TT05603,U02412,CR00019,2025-09-26,0.0,Bank Transfer,TC00026,False
TT05604,U02413,CR00017,2025-08-23,0.0,Bank Transfer,TC00044,False
TT05605,U02413,CR00042,2025-03-08,0.0,Bank Transfer,TC00023,False
TT05606,U02418,CR00030,2025-05-27,0.0,Credit Card,TC00034,False
TT05607,U02423,CR00024,2025-07-13,117.68,Credit Card,TC00016,True
TT05608,U02423,CR00040,2025-10-10,327.99,Bank Transfer,TC00014,True
TT05609,U02433,CR00024,2025-04-17,117.68,PayPal,TC00016,True
TT05610,U02443,CR00055,2025-11-03,57.32,Bank Transfer,TC00045,True
TT05611,U02443,CR00051,2025-05-14,37.89,Bank Transfer,TC00034,True
TT05612,U02461,CR00014,2025-04-26,0.0,Bank Transfer,TC00028,False
TT05613,U02461,CR00032,2025-06-23,0.0,Bank Transfer,TC00031,False
TT05614,U02492,CR00033,2025-05-16,0.0,PayPal,TC00031,False
TT05615,U02495,CR00058,2025-01-27,0.0,Bank Transfer,TC00038,False
TT05616,U02495,CR00047,2025-06-26,89.59,PayPal,TC00027,True
TT05617,U02517,CR00024,2025-04-07,117.68,Credit Card,TC00016,True
TT05618,U02517,CR00039,2025-06-25,346.71,Bank Transfer,TC00014,True
TT05619,U02519,CR00047,2025-09-21,89.59,Credit Card,TC00027,True
TT05620,U02519,CR00022,2025-09-20,0.0,PayPal,TC00010,False
TT05621,U02522,CR00024,2025-12-04,117.68,Credit Card,TC00010,True
TT05622,U02523,CR00045,2025-10-18,0.0,Bank Transfer,TC00023,False
TT05623,U02532,CR00023,2025-02-13,0.0,PayPal,TC00016,False
TT05624,U02536,CR00053,2025-10-06,0.0,Bank Transfer,TC00026,False
TT05625,U02536,CR00052,2025-09-23,0.0,Bank Transfer,TC00026,False
TT05626,U02570,CR00001,2025-11-23,472.28,PayPal,TC00028,True
TT05627,U02575,CR00029,2025-05-12,0.0,Credit Card,TC00028,False
TT05628,U02575,CR00015,2025-11-20,285.05,Credit Card,TC00028,True
TT05629,U02585,CR00044,2025-06-19,119.04,Bank Transfer,TC00044,True
TT05630,U02585,CR00039,2025-06-08,346.71,PayPal,TC00009,True
TT05631,U02587,CR00003,2025-12-16,0.0,Credit Card,TC00022,False
TT05632,U02587,CR00015,2025-06-01,285.05,Credit Card,TC00028,True
TT05633,U02592,CR00001,2025-10-28,472.28,Credit Card,TC00026,True
TT05634,U02592,CR00035,2025-09-29,0.0,Credit Card,TC00031,False
TT05635,U02597,CR00056,2025-03-19,212.39,Bank Transfer,TC00038,True
TT05636,U02597,CR00055,2025-12-02,57.32,Bank Transfer,TC00026,True
TT05637,U02619,CR00056,2025-04-26,212.39,Credit Card,TC00038,True
TT05638,U02648,CR00022,2025-09-24,0.0,Credit Card,TC00010,False
TT05639,U02650,CR00046,2025-02-11,248.1,Credit Card,TC00027,True
TT05640,U02650,CR00036,2025-04-30,0.0,Credit Card,TC00014,False
TT05641,U02660,CR00007,2025-09-05,0.0,PayPal,TC00003,False
TT05642,U02680,CR00037,2025-12-06,0.0,Bank Transfer,TC00043,False
TT05643,U02694,CR00040,2025-06-15,327.99,PayPal,TC00043,True
TT05644,U02694,CR00025,2025-04-05,299.57,Credit Card,TC00016,True
TT05645,U02702,CR00029,2025-09-30,0.0,Bank Transfer,TC00009,False
TT05646,U02702,CR00060,2025-08-06,0.0,Credit Card,TC00022,False
TT05647,U02704,CR00031,2025-07-25,0.0,Credit Card,TC00031,False
TT05648,U02705,CR00034,2025-01-12,394.26,Credit Card,TC00031,True
TT05649,U02705,CR00007,2025-06-03,0.0,Bank Transfer,TC00047,False
TT05650,U02710,CR00011,2025-08-11,326.02,Credit Card,TC00028,True
TT05651,U02711,CR00035,2025-03-12,0.0,PayPal,TC00031,False
TT05652,U02711,CR00020,2025-01-08,0.0,PayPal,TC00045,False
TT05653,U02715,CR00013,2025-09-28,0.0,PayPal,TC00028,False
TT05654,U02715,CR00002,2025-12-25,0.0,PayPal,TC00045,False
TT05655,U02716,CR00022,2025-05-11,0.0,Bank Transfer,TC00010,False
TT05656,U02716,CR00058,2025-08-24,0.0,Bank Transfer,TC00036,False
TT05657,U02718,CR00042,2025-12-30,0.0,Bank Transfer,TC00044,False
TT05658,U02719,CR00031,2025-07-19,0.0,Credit Card,TC00031,False
TT05659,U02729,CR00034,2025-09-27,394.26,Bank Transfer,TC00031,True
TT05660,U02756,CR00007,2025-06-28,0.0,PayPal,TC00003,False
TT05661,U02756,CR00011,2025-07-17,326.02,Bank Transfer,TC00028,True
TT05662,U02768,CR00001,2025-05-06,472.28,Bank Transfer,TC00047,True
TT05663,U02768,CR00021,2025-04-05,0.0,Bank Transfer,TC00010,False
TT05664,U02771,CR00028,2025-05-18,0.78,Bank Transfer,TC00031,True
TT05665,U02776,CR00013,2025-03-15,0.0,PayPal,TC00028,False
TT05666,U02776,CR00005,2025-11-25,0.0,Credit Card,TC00031,False
TT05667,U02784,CR00053,2025-12-07,0.0,Credit Card,TC00025,False
TT05668,U02784,CR00046,2025-08-28,248.1,PayPal,TC00027,True
TT05669,U02810,CR00060,2025-02-10,0.0,Bank Transfer,TC00038,False
TT05670,U02823,CR00059,2025-01-29,0.0,Credit Card,TC00036,False
TT05671,U02823,CR00033,2025-08-15,0.0,Bank Transfer,TC00031,False
TT05672,U02831,CR00010,2025-02-06,0.0,Bank Transfer,TC00051,False
TT05673,U02833,CR00004,2025-11-24,0.0,PayPal,TC00009,False
TT05674,U02833,CR00038,2025-12-29,342.61,Bank Transfer,TC00009,True
TT05675,U02841,CR00022,2025-09-29,0.0,Credit Card,TC00010,False
TT05676,U02847,CR00042,2025-05-01,0.0,PayPal,TC00023,False
TT05677,U02856,CR00001,2025-04-08,472.28,Bank Transfer,TC00031,True
TT05678,U02867,CR00003,2025-10-04,0.0,Bank Transfer,TC00003,False
TT05679,U02867,CR00057,2025-07-09,177.34,PayPal,TC00038,True
TT05680,U02912,CR00056,2025-07-10,212.39,Bank Transfer,TC00017,True
TT05681,U02912,CR00053,2025-11-03,0.0,Credit Card,TC00026,False
TT05682,U02922,CR00002,2025-12-19,0.0,PayPal,TC00023,False
TT05683,U02954,CR00032,2025-06-20,0.0,Credit Card,TC00031,False
TT05684,U02954,CR00012,2025-08-24,487.92,Bank Transfer,TC00028,True
TT05685,U02970,CR00028,2025-12-24,0.78,Bank Transfer,TC00038,True
TT05686,U02970,CR00047,2025-07-15,89.59,Credit Card,TC00027,True
TT05687,U02987,CR00003,2025-11-18,0.0,PayPal,TC00010,False
TT05688,U02998,CR00051,2025-11-08,37.89,Bank Transfer,TC00034,True
TT05689,U00003,CR00017,2025-03-05,0.0,PayPal,TC00040,False
TT05690,U00004,CR00030,2025-09-21,0.0,Bank Transfer,TC00042,False
TT05691,U00013,CR00040,2025-03-26,327.99,Bank Transfer,TC00042,True
TT05692,U00015,CR00057,2025-01-16,177.34,Bank Transfer,TC00040,True
TT05693,U00018,CR00030,2025-06-10,0.0,Credit Card,TC00042,False
TT05694,U00028,CR00043,2025-06-17,0.0,PayPal,TC00042,False
TT05695,U00045,CR00022,2025-03-02,0.0,PayPal,TC00042,False
TT05696,U00048,CR00060,2025-06-15,0.0,Bank Transfer,TC00040,False
TT05697,U00055,CR00050,2025-11-05,490.9,Bank Transfer,TC00042,True
TT05698,U00071,CR00052,2025-08-05,0.0,PayPal,TC00042,False
TT05699,U00083,CR00020,2025-05-18,0.0,Credit Card,TC00042,False
TT05700,U00085,CR00031,2025-02-16,0.0,Bank Transfer,TC00040,False
TT05701,U00109,CR00022,2025-06-02,0.0,Bank Transfer,TC00040,False
TT05702,U00112,CR00019,2025-07-13,0.0,PayPal,TC00042,False
TT05703,U00117,CR00050,2025-09-11,490.9,Bank Transfer,TC00040,True
TT05704,U00126,CR00022,2025-07-24,0.0,Bank Transfer,TC00040,False
TT05705,U00128,CR00037,2025-05-18,0.0,PayPal,TC00040,False
TT05706,U00133,CR00031,2025-05-11,0.0,Credit Card,TC00040,False
TT05707,U00134,CR00027,2025-11-13,0.0,PayPal,TC00042,False
TT05708,U00144,CR00039,2025-10-21,346.71,PayPal,TC00040,True
TT05709,U00147,CR00019,2025-09-23,0.0,PayPal,TC00040,False
TT05710,U00149,CR00043,2025-02-21,0.0,Bank Transfer,TC00040,False
TT05711,U00152,CR00011,2025-12-29,326.02,Credit Card,TC00040,True
TT05712,U00161,CR00031,2025-07-02,0.0,Bank Transfer,TC00040,False
